basicid,GEOID,Category,Category Type,Openings_2024_zscore,Jobs_2024_zscore
1983343,48439113716,All Jobs,All Jobs,0.2124113817,0.20620659060000002
1984641,48439113803,All Jobs,All Jobs,-0.3630409088,-0.4639540069
1985939,48439113808,All Jobs,All Jobs,-0.38897567850000003,-0.47160841270000003
1987237,48439113810,All Jobs,All Jobs,-0.4368127464,-0.46138617070000004
1988535,48439113811,All Jobs,All Jobs,-0.40371789820000004,-0.4236706921
1989833,48439113812,All Jobs,All Jobs,-0.4166718306,-0.5055674464000001
1991131,48439113813,All Jobs,All Jobs,-0.45716381770000003,-0.5135684828
1992429,48439113814,All Jobs,All Jobs,-0.4360095357,-0.4497760371
1993727,48439113815,All Jobs,All Jobs,-0.6717486455,-0.6511058936
1995025,48439113945,All Jobs,All Jobs,-0.7290131699,-0.6965739581
1996323,48439113816,All Jobs,All Jobs,-0.5348025985,-0.5388823978
1997621,48439113906,All Jobs,All Jobs,-0.1273507423,-0.105255283
1998919,48439113947,All Jobs,All Jobs,-0.6642888153000001,-0.6648401854
2000217,48439113948,All Jobs,All Jobs,-0.671067209,-0.6342964047
2001515,48439113949,All Jobs,All Jobs,-0.7389281830000001,-0.7226231038
2002813,48439113908,All Jobs,All Jobs,-0.4719578347,-0.43686312790000004
2004111,48439113912,All Jobs,All Jobs,-0.4513169153,-0.4432665389
2005409,48439113916,All Jobs,All Jobs,0.0832670999,-0.0024777952
2006707,48439113917,All Jobs,All Jobs,-0.5999784491,-0.6063112042000001
2008005,48439113918,All Jobs,All Jobs,-0.4080768151,-0.45064723160000003
2009303,48439113919,All Jobs,All Jobs,-0.7271486007,-0.7208436661000001
2010601,48439113920,All Jobs,All Jobs,-0.6074774802,-0.60991994
2011899,48439113923,All Jobs,All Jobs,-0.63195881,-0.626357193
2013197,48439113924,All Jobs,All Jobs,-0.5006181799,-0.5231219064
2014495,48439113925,All Jobs,All Jobs,-0.3975016757,-0.4463379156
2015793,48439113930,All Jobs,All Jobs,-0.7246431256,-0.6968571657
2017091,48439113931,All Jobs,All Jobs,-0.4750109979,-0.4962631685
2018389,48439113932,All Jobs,All Jobs,-0.2324484615,-0.21808182040000001
2019687,48439113933,All Jobs,All Jobs,-0.5790900069,-0.5712765557
2020985,48439113934,All Jobs,All Jobs,-0.4934638047,-0.4979426583
2022283,48439113935,All Jobs,All Jobs,-0.6160946513000001,-0.6135234552000001
2023581,48439113936,All Jobs,All Jobs,-0.4805522708,-0.5231061163
2024879,48439113937,All Jobs,All Jobs,-0.3319899208,-0.3887906319
2026177,48439113938,All Jobs,All Jobs,-0.4129200152,-0.4603727159
2027475,48439113939,All Jobs,All Jobs,-0.7863559427,-0.7603004177
2028773,48439113940,All Jobs,All Jobs,-0.5553377659000001,-0.5542887822
2030071,48439113941,All Jobs,All Jobs,-0.5806607873,-0.5437233873
2031369,48439113942,All Jobs,All Jobs,-0.6481369523,-0.6314375055
2032667,48439113943,All Jobs,All Jobs,-0.3986864848,-0.3467211843
2033965,48439113944,All Jobs,All Jobs,-0.7656049882,-0.7379723922
2035263,48439113951,All Jobs,All Jobs,-0.42612655050000003,-0.431453521
2036561,48439113952,All Jobs,All Jobs,-0.5056013826,-0.5041527227
2037859,48439113953,All Jobs,All Jobs,-0.5983930607,-0.5667430619
2039157,48439113954,All Jobs,All Jobs,-0.4914833722,-0.398954293
2040455,48439113955,All Jobs,All Jobs,-0.4404603226,-0.4006912634
2041753,48439113956,All Jobs,All Jobs,0.4153860371,0.38059532900000004
2043051,48439113957,All Jobs,All Jobs,-0.1288726302,-0.1183345908
2044349,48439113958,All Jobs,All Jobs,-0.3297289235,-0.3194829796
2045647,48439114003,All Jobs,All Jobs,-0.7433833318,-0.6912538848
2046945,48439114006,All Jobs,All Jobs,-0.7598123582,-0.7550229766000001
2048243,48439114009,All Jobs,All Jobs,-0.9203798698000001,-0.9075763548
2049541,48439114010,All Jobs,All Jobs,-0.9867322058,-0.9602381259
2050839,48439114011,All Jobs,All Jobs,-0.8464629282,-0.849914915
2052137,48439114012,All Jobs,All Jobs,-1.0484256698,-1.0211925857
2053435,48439114013,All Jobs,All Jobs,-0.5809554439,-0.5843786943
2054733,48439114014,All Jobs,All Jobs,-0.9067526073000001,-0.8780062980000001
2056031,48439114015,All Jobs,All Jobs,-0.7740246461,-0.7680020959
2057329,48439114106,All Jobs,All Jobs,-1.3904363254,-1.3089632771
2058627,48439114105,All Jobs,All Jobs,-1.3947528188,-1.3139031913
2059925,48439114107,All Jobs,All Jobs,-1.3610913162,-1.2835407739
2061223,48439114108,All Jobs,All Jobs,-1.3939806119,-1.3186740989
2062521,48439114109,All Jobs,All Jobs,-0.8723434941,-0.8641515259
2063819,48439114110,All Jobs,All Jobs,-0.9271240261,-0.8912763508
2065117,48439114111,All Jobs,All Jobs,-1.1452676237000001,-1.0806085796
2066415,48439114112,All Jobs,All Jobs,-1.1520120514,-1.0950405007
2067713,48439114113,All Jobs,All Jobs,-1.1311287163000001,-1.0645378847
2069011,48439114203,All Jobs,All Jobs,-1.5327458369,-1.4526147835
2070309,48439114204,All Jobs,All Jobs,-1.3030983851,-1.2462633755
2071607,48439114205,All Jobs,All Jobs,-1.2721608366,-1.2050146255
2072905,48439121905,All Jobs,All Jobs,0.28516404160000003,0.21571915700000002
2074203,48439121906,All Jobs,All Jobs,0.1770914237,0.1316768941
2075501,48439114206,All Jobs,All Jobs,-1.2301838183,-1.1841104557
2076799,48439121605,All Jobs,All Jobs,0.15732522300000001,0.1330500023
2078097,48439121907,All Jobs,All Jobs,0.4306056568,0.4037592015
2079395,48439121908,All Jobs,All Jobs,0.2869721495,0.259601099
2080693,48439122001,All Jobs,All Jobs,0.322977771,0.3257282922
2081991,48439114207,All Jobs,All Jobs,-1.2717251102,-1.2035424581
2083289,48439121606,All Jobs,All Jobs,-0.7147519239,-0.7021016307
2084587,48439121608,All Jobs,All Jobs,-0.3003901926,-0.356855937
2085885,48439121609,All Jobs,All Jobs,-0.5460119533000001,-0.5682078108
2087183,48439121610,All Jobs,All Jobs,-0.2358861582,-0.30784154550000004
2088481,48439121611,All Jobs,All Jobs,-0.4695550241,-0.4976265462
2089779,48439121612,All Jobs,All Jobs,-0.5759775456,-0.5883232278
2091077,48439121613,All Jobs,All Jobs,-0.19373951890000002,-0.2288416031
2092375,48439121614,All Jobs,All Jobs,-0.0624786216,-0.1022656504
2093673,48439121615,All Jobs,All Jobs,-0.1056581176,-0.1398827536
2094971,48439121702,All Jobs,All Jobs,1.1531781608,1.0135868632
2096269,48439121703,All Jobs,All Jobs,0.3920644003,0.3513036169
2097567,48439121704,All Jobs,All Jobs,0.5483912952000001,0.5016960266
2098865,48439121904,All Jobs,All Jobs,0.5841555821000001,0.5409917678
2100163,48439122300,All Jobs,All Jobs,0.1309304076,0.1260527428
2101461,48439122401,All Jobs,All Jobs,0.2612635037,0.1843276524
2102759,48439122402,All Jobs,All Jobs,0.19585586570000002,0.0350061348
2104057,48439122500,All Jobs,All Jobs,0.1050294784,0.0078382136
2105355,48439122600,All Jobs,All Jobs,0.6175085650000001,0.4736852392
2106653,48439122701,All Jobs,All Jobs,0.35599846,0.1626805
2107951,48439122702,All Jobs,All Jobs,0.3800699376,0.17944065580000002
2109249,48439122801,All Jobs,All Jobs,0.0727481024,-0.0792762047
2110547,48439122802,All Jobs,All Jobs,-0.0487174976,-0.113048037
2111845,48439122901,All Jobs,All Jobs,0.1910847024,0.17304993700000001
2113143,48439122902,All Jobs,All Jobs,-0.0038546864,-0.047573713000000004
2114441,48439123001,All Jobs,All Jobs,-0.3629540697,-0.42610540280000003
2115739,48439123100,All Jobs,All Jobs,0.1906752536,0.0859987718
2117037,48439123002,All Jobs,All Jobs,-0.19863224370000002,-0.291852915
2118335,48439123200,All Jobs,All Jobs,0.0805115149,0.052648305000000006
2119633,48439123301,All Jobs,All Jobs,0.8308688177,0.9002481328
2120931,48439123302,All Jobs,All Jobs,1.0363310647,0.8782908070000001
2122229,48439123500,All Jobs,All Jobs,0.7512530027000001,0.67398287
2123527,48439123600,All Jobs,All Jobs,1.5431163918,1.7319896131
2124825,48439123700,All Jobs,All Jobs,1.0870785299,1.2235800791
2126123,48439980000,All Jobs,All Jobs,0.0043336095,0.0287145588
