,GEOID,Category,Category Type,Openings_2024_zscore,Jobs_2024_zscore,Openings_2024_zscore_color
1129257,48113019900,Living Wage,Living Wage Occupations,-0.11271017770000001,-0.0857377436,-0.5SD ~ +0.5SD
1130555,48113020000,Living Wage,Living Wage Occupations,0.6202733552,0.6723480536,+0.5SD ~ +1.5SD
1131853,48113020100,Living Wage,Living Wage Occupations,0.5554619749,0.6952395791,+0.5SD ~ +1.5SD
1133151,48113020200,Living Wage,Living Wage Occupations,-0.6449687067000001,-0.6041182586,-1.5SD ~ -0.5SD
1134449,48113020300,Living Wage,Living Wage Occupations,0.5521949317,0.6272279989,+0.5SD ~ +1.5SD
1135747,48113020401,Living Wage,Living Wage Occupations,4.3568299545,4.2865283981,>=+2.5SD
1137045,48113020402,Living Wage,Living Wage Occupations,0.6899620537000001,0.6919300675000001,+0.5SD ~ +1.5SD
1138343,48113020700,Living Wage,Living Wage Occupations,0.47340773080000004,0.5364662945,-0.5SD ~ +0.5SD
1139641,48113020800,Living Wage,Living Wage Occupations,-0.17041873200000002,-0.1440395305,-0.5SD ~ +0.5SD
1140939,48113020900,Living Wage,Living Wage Occupations,0.47185290010000003,0.5071185934,-0.5SD ~ +0.5SD
1142237,48113021000,Living Wage,Living Wage Occupations,0.2937750113,0.3798745094,-0.5SD ~ +0.5SD
1143535,48113980100,Living Wage,Living Wage Occupations,1.2231901001,1.2685201161,+0.5SD ~ +1.5SD
1144833,48113980200,Living Wage,Living Wage Occupations,0.6861698355,0.5032428668,+0.5SD ~ +1.5SD
1146131,48113021100,Living Wage,Living Wage Occupations,-0.2797931701,-0.23323439980000002,-0.5SD ~ +0.5SD
1147429,48113021200,Living Wage,Living Wage Occupations,0.0207032009,0.0531377211,-0.5SD ~ +0.5SD
1148727,48113980000,Living Wage,Living Wage Occupations,1.2878506653000001,1.4925640567,+0.5SD ~ +1.5SD
1150025,48121020109,Living Wage,Living Wage Occupations,-0.4673181785,-0.49348696270000003,-0.5SD ~ +0.5SD
1151323,48121020110,Living Wage,Living Wage Occupations,-0.45228436780000003,-0.5219410352,-0.5SD ~ +0.5SD
1152621,48121020112,Living Wage,Living Wage Occupations,-0.4030818807,-0.49073085730000005,-0.5SD ~ +0.5SD
1153919,48121020111,Living Wage,Living Wage Occupations,-0.4742127238,-0.5380729442000001,-0.5SD ~ +0.5SD
1155217,48121020115,Living Wage,Living Wage Occupations,-0.8488843868,-0.8251005760000001,-1.5SD ~ -0.5SD
1156515,48121020116,Living Wage,Living Wage Occupations,-1.1069943057,-1.0786363326,-1.5SD ~ -0.5SD
1157813,48121020117,Living Wage,Living Wage Occupations,-1.3923751218,-1.336283743,-1.5SD ~ -0.5SD
1159111,48121020118,Living Wage,Living Wage Occupations,-1.5368336248999999,-1.4703147806999999,-2.5SD ~ -1.5SD
1160409,48121020119,Living Wage,Living Wage Occupations,-0.7445749182,-0.741726141,-1.5SD ~ -0.5SD
1161707,48121020120,Living Wage,Living Wage Occupations,-0.681930143,-0.6875956112,-1.5SD ~ -0.5SD
1163005,48121020121,Living Wage,Living Wage Occupations,-1.0351313704,-0.961201064,-1.5SD ~ -0.5SD
1164303,48121020122,Living Wage,Living Wage Occupations,-1.0884881059,-1.0500900999,-1.5SD ~ -0.5SD
1165601,48121020123,Living Wage,Living Wage Occupations,-1.2605401484,-1.2115711581,-1.5SD ~ -0.5SD
1166899,48121020124,Living Wage,Living Wage Occupations,-1.0131340943,-0.9918588819,-1.5SD ~ -0.5SD
1168197,48121020125,Living Wage,Living Wage Occupations,-0.8750687595000001,-0.8861233794000001,-1.5SD ~ -0.5SD
1169495,48121020127,Living Wage,Living Wage Occupations,-0.7985580278000001,-0.7727796122,-1.5SD ~ -0.5SD
1170793,48121020128,Living Wage,Living Wage Occupations,-0.7898349095,-0.7856306165,-1.5SD ~ -0.5SD
1172091,48121020137,Living Wage,Living Wage Occupations,-1.020020829,-0.9976823785000001,-1.5SD ~ -0.5SD
1173389,48121020203,Living Wage,Living Wage Occupations,-1.2071471461,-1.1565779954,-1.5SD ~ -0.5SD
1174687,48121020204,Living Wage,Living Wage Occupations,-1.2561605639,-1.2101629292,-1.5SD ~ -0.5SD
1175985,48121020205,Living Wage,Living Wage Occupations,-1.2106306419,-1.1625350036,-1.5SD ~ -0.5SD
1177283,48121020206,Living Wage,Living Wage Occupations,-1.3677695885,-1.311101722,-1.5SD ~ -0.5SD
1178581,48121020129,Living Wage,Living Wage Occupations,-1.2520947794000001,-1.2098657208,-1.5SD ~ -0.5SD
1179879,48121020130,Living Wage,Living Wage Occupations,-0.999029585,-0.9653557252,-1.5SD ~ -0.5SD
1181177,48121020131,Living Wage,Living Wage Occupations,-1.0674111492,-1.0349775709,-1.5SD ~ -0.5SD
1182475,48121020132,Living Wage,Living Wage Occupations,-0.5288932042,-0.5722734532,-1.5SD ~ -0.5SD
1183773,48121020133,Living Wage,Living Wage Occupations,-0.6144792542,-0.6425596683,-1.5SD ~ -0.5SD
1185071,48121020134,Living Wage,Living Wage Occupations,-0.8493130910000001,-0.8549813072,-1.5SD ~ -0.5SD
1186369,48121020135,Living Wage,Living Wage Occupations,-0.8928581094,-0.9009338834,-1.5SD ~ -0.5SD
1187667,48121020136,Living Wage,Living Wage Occupations,-1.0864908262,-1.0563484977,-1.5SD ~ -0.5SD
1188965,48121020207,Living Wage,Living Wage Occupations,-1.1029428878,-1.0656573179,-1.5SD ~ -0.5SD
1190263,48121020208,Living Wage,Living Wage Occupations,-1.3217341341,-1.2613518568,-1.5SD ~ -0.5SD
1191561,48121020311,Living Wage,Living Wage Occupations,-0.39188290540000004,-0.3810803991,-0.5SD ~ +0.5SD
1192859,48121020312,Living Wage,Living Wage Occupations,-0.6282707118,-0.6045632818000001,-1.5SD ~ -0.5SD
1194157,48121020313,Living Wage,Living Wage Occupations,-1.3850799147,-1.3207885502,-1.5SD ~ -0.5SD
1195455,48121020314,Living Wage,Living Wage Occupations,-0.9726990972,-0.9279571263,-1.5SD ~ -0.5SD
1196753,48121020404,Living Wage,Living Wage Occupations,-1.0248139281,-0.9866313365,-1.5SD ~ -0.5SD
1198051,48121020603,Living Wage,Living Wage Occupations,-0.49975192150000003,-0.5544890085,-0.5SD ~ +0.5SD
1199349,48121020315,Living Wage,Living Wage Occupations,-0.9345757231,-0.9063080113,-1.5SD ~ -0.5SD
1200647,48121020316,Living Wage,Living Wage Occupations,-0.9054794293,-0.8437594446000001,-1.5SD ~ -0.5SD
1201945,48121020317,Living Wage,Living Wage Occupations,-0.9050572489,-0.8735551969,-1.5SD ~ -0.5SD
1203243,48121020318,Living Wage,Living Wage Occupations,-0.9318080466,-0.9005732613,-1.5SD ~ -0.5SD
1204541,48121020319,Living Wage,Living Wage Occupations,-0.9146402775,-0.8922983502,-1.5SD ~ -0.5SD
1205839,48121020320,Living Wage,Living Wage Occupations,-0.8603352925000001,-0.8368294511000001,-1.5SD ~ -0.5SD
1207137,48121020321,Living Wage,Living Wage Occupations,-0.9943927404,-0.9481482793,-1.5SD ~ -0.5SD
1208435,48121020322,Living Wage,Living Wage Occupations,-0.8420048607,-0.7763934210000001,-1.5SD ~ -0.5SD
1209733,48121020402,Living Wage,Living Wage Occupations,-0.8209228304,-0.7911230974,-1.5SD ~ -0.5SD
1211031,48121020403,Living Wage,Living Wage Occupations,-0.3536676737,-0.3990353112,-0.5SD ~ +0.5SD
1212329,48121020405,Living Wage,Living Wage Occupations,-0.7826099473,-0.7450197323000001,-1.5SD ~ -0.5SD
1213627,48121020504,Living Wage,Living Wage Occupations,-1.1360641826,-1.1014664220000001,-1.5SD ~ -0.5SD
1214925,48121020505,Living Wage,Living Wage Occupations,-0.5398677964,-0.5911504429000001,-1.5SD ~ -0.5SD
1216223,48121020506,Living Wage,Living Wage Occupations,-1.0991516916,-1.0556842645,-1.5SD ~ -0.5SD
1217521,48121020507,Living Wage,Living Wage Occupations,-0.8054611286000001,-0.8040875150000001,-1.5SD ~ -0.5SD
1218819,48121020508,Living Wage,Living Wage Occupations,-0.7678954456,-0.7706970708,-1.5SD ~ -0.5SD
1220117,48121020601,Living Wage,Living Wage Occupations,-0.5680872997,-0.5938006649,-1.5SD ~ -0.5SD
1221415,48121020604,Living Wage,Living Wage Occupations,-0.7661124638,-0.750126986,-1.5SD ~ -0.5SD
1222713,48121020605,Living Wage,Living Wage Occupations,-0.6935367925,-0.6878781641,-1.5SD ~ -0.5SD
1224011,48121020700,Living Wage,Living Wage Occupations,-0.3336849347,-0.3795880545,-0.5SD ~ +0.5SD
1225309,48121020800,Living Wage,Living Wage Occupations,-0.6811364686,-0.6695714718,-1.5SD ~ -0.5SD
1226607,48121020900,Living Wage,Living Wage Occupations,-0.4457634931,-0.4664949833,-0.5SD ~ +0.5SD
1227905,48121021000,Living Wage,Living Wage Occupations,-0.2399873947,-0.2948772767,-0.5SD ~ +0.5SD
1229203,48121021202,Living Wage,Living Wage Occupations,-0.2250480007,-0.2325748111,-0.5SD ~ +0.5SD
1230501,48121021203,Living Wage,Living Wage Occupations,-0.3377125825,-0.3350499515,-0.5SD ~ +0.5SD
1231799,48121021204,Living Wage,Living Wage Occupations,-0.5130283324,-0.46100269380000003,-1.5SD ~ -0.5SD
1233097,48121021301,Living Wage,Living Wage Occupations,-0.1177989474,-0.1345903563,-0.5SD ~ +0.5SD
1234395,48121021304,Living Wage,Living Wage Occupations,-0.6403752475000001,-0.6222738533000001,-1.5SD ~ -0.5SD
1235693,48121021305,Living Wage,Living Wage Occupations,-0.5577927868,-0.5525455024,-1.5SD ~ -0.5SD
1236991,48121021306,Living Wage,Living Wage Occupations,-0.5577252297,-0.5495058712,-1.5SD ~ -0.5SD
1238289,48121021307,Living Wage,Living Wage Occupations,-0.8099940950000001,-0.7807164790000001,-1.5SD ~ -0.5SD
1239587,48121021410,Living Wage,Living Wage Occupations,-0.6804765088,-0.6398098362,-1.5SD ~ -0.5SD
1240885,48121021411,Living Wage,Living Wage Occupations,-0.6910551253,-0.646886732,-1.5SD ~ -0.5SD
1242183,48121021412,Living Wage,Living Wage Occupations,-0.7555794036,-0.7234196537,-1.5SD ~ -0.5SD
1243481,48121021413,Living Wage,Living Wage Occupations,-0.5863030092,-0.5655139562,-1.5SD ~ -0.5SD
1244779,48121021414,Living Wage,Living Wage Occupations,-0.9246367359000001,-0.9379498109000001,-1.5SD ~ -0.5SD
1246077,48121021416,Living Wage,Living Wage Occupations,-0.7236373572,-0.6955146425000001,-1.5SD ~ -0.5SD
1247375,48121021415,Living Wage,Living Wage Occupations,-0.9392793113000001,-0.8946781364,-1.5SD ~ -0.5SD
1248673,48121021417,Living Wage,Living Wage Occupations,-0.6878184980000001,-0.6617875783,-1.5SD ~ -0.5SD
1249971,48121021418,Living Wage,Living Wage Occupations,-0.5338097695,-0.5159912778,-1.5SD ~ -0.5SD
1251269,48121021419,Living Wage,Living Wage Occupations,-0.5631185964000001,-0.5430992435,-1.5SD ~ -0.5SD
1252567,48121021420,Living Wage,Living Wage Occupations,-0.6670190763,-0.6355067221,-1.5SD ~ -0.5SD
1253865,48121021421,Living Wage,Living Wage Occupations,-0.5637642938,-0.5302542651000001,-1.5SD ~ -0.5SD
1255163,48121021422,Living Wage,Living Wage Occupations,-0.9001372860000001,-0.8632968437,-1.5SD ~ -0.5SD
1256461,48121021423,Living Wage,Living Wage Occupations,-0.8791941479000001,-0.8473622963,-1.5SD ~ -0.5SD
1257759,48121021502,Living Wage,Living Wage Occupations,-0.7415735769,-0.7113469964,-1.5SD ~ -0.5SD
1259057,48121021505,Living Wage,Living Wage Occupations,-0.2574200659,-0.2133584933,-0.5SD ~ +0.5SD
1260355,48121021512,Living Wage,Living Wage Occupations,-0.88315085,-0.8488107410000001,-1.5SD ~ -0.5SD
1261653,48121021513,Living Wage,Living Wage Occupations,-0.5761291561,-0.55706397,-1.5SD ~ -0.5SD
1262951,48121021514,Living Wage,Living Wage Occupations,-0.6146416147,-0.5885377016000001,-1.5SD ~ -0.5SD
1264249,48121021516,Living Wage,Living Wage Occupations,-0.5466705963,-0.55862902,-1.5SD ~ -0.5SD
1265547,48121021517,Living Wage,Living Wage Occupations,-0.8735816629,-0.8498464877,-1.5SD ~ -0.5SD
1266845,48121021518,Living Wage,Living Wage Occupations,-0.8135838671000001,-0.7923054824,-1.5SD ~ -0.5SD
1268143,48121021520,Living Wage,Living Wage Occupations,0.0782418775,-0.006001358500000001,-0.5SD ~ +0.5SD
1269441,48121021521,Living Wage,Living Wage Occupations,-0.022126221300000002,-0.09432334710000001,-0.5SD ~ +0.5SD
1270739,48121021522,Living Wage,Living Wage Occupations,-0.48887560430000004,-0.5080664771,-0.5SD ~ +0.5SD
1272037,48121021526,Living Wage,Living Wage Occupations,-0.2084808681,-0.2559718835,-0.5SD ~ +0.5SD
1273335,48121021528,Living Wage,Living Wage Occupations,-0.29339917600000004,-0.3553549992,-0.5SD ~ +0.5SD
1274633,48121021530,Living Wage,Living Wage Occupations,0.2529401671,0.18218310940000002,-0.5SD ~ +0.5SD
1275931,48121021531,Living Wage,Living Wage Occupations,0.14168306090000002,0.0882041321,-0.5SD ~ +0.5SD
1277229,48121021529,Living Wage,Living Wage Occupations,-0.44463011290000004,-0.47714374470000004,-0.5SD ~ +0.5SD
1278527,48121021532,Living Wage,Living Wage Occupations,0.772825529,0.6128597588,+0.5SD ~ +1.5SD
1279825,48121021533,Living Wage,Living Wage Occupations,-0.2425237265,-0.2840627074,-0.5SD ~ +0.5SD
1281123,48121021534,Living Wage,Living Wage Occupations,-0.7701103609000001,-0.7599731495000001,-1.5SD ~ -0.5SD
1282421,48121021535,Living Wage,Living Wage Occupations,-0.5938186759,-0.617239541,-1.5SD ~ -0.5SD
1283719,48121021626,Living Wage,Living Wage Occupations,0.8763643301,0.7034409873,+0.5SD ~ +1.5SD
1285017,48121021536,Living Wage,Living Wage Occupations,-0.5843478798,-0.5973780369,-1.5SD ~ -0.5SD
1286315,48121021537,Living Wage,Living Wage Occupations,-0.8030066062000001,-0.8108857227,-1.5SD ~ -0.5SD
1287613,48121021538,Living Wage,Living Wage Occupations,0.20390172550000002,0.07903060640000001,-0.5SD ~ +0.5SD
1288911,48121021539,Living Wage,Living Wage Occupations,-0.2724463239,-0.3242729898,-0.5SD ~ +0.5SD
1290209,48121021540,Living Wage,Living Wage Occupations,-0.0774456295,-0.1542292569,-0.5SD ~ +0.5SD
1291507,48121021611,Living Wage,Living Wage Occupations,0.3920196085,0.3847486484,-0.5SD ~ +0.5SD
1292805,48121021612,Living Wage,Living Wage Occupations,0.2680451561,0.2536113061,-0.5SD ~ +0.5SD
1294103,48121021613,Living Wage,Living Wage Occupations,0.3986070807,0.37442551020000003,-0.5SD ~ +0.5SD
1295401,48121021614,Living Wage,Living Wage Occupations,0.5615034497,0.5317089986,+0.5SD ~ +1.5SD
1296699,48121021615,Living Wage,Living Wage Occupations,0.8315139547,0.8113027071000001,+0.5SD ~ +1.5SD
1297997,48121021616,Living Wage,Living Wage Occupations,1.190351106,1.122917019,+0.5SD ~ +1.5SD
1299295,48121021618,Living Wage,Living Wage Occupations,0.2725153537,0.3520972718,-0.5SD ~ +0.5SD
1300593,48121021734,Living Wage,Living Wage Occupations,0.5791495982,0.5131253491000001,+0.5SD ~ +1.5SD
1301891,48121021619,Living Wage,Living Wage Occupations,0.48959098430000003,0.4683035478,-0.5SD ~ +0.5SD
1303189,48121021620,Living Wage,Living Wage Occupations,0.5792059074,0.5343044436000001,+0.5SD ~ +1.5SD
1304487,48121021621,Living Wage,Living Wage Occupations,0.6076267469000001,0.5552080043000001,+0.5SD ~ +1.5SD
1305785,48121021622,Living Wage,Living Wage Occupations,0.3849582362,0.3347271256,-0.5SD ~ +0.5SD
1307083,48121021630,Living Wage,Living Wage Occupations,0.24577592,0.24187719070000002,-0.5SD ~ +0.5SD
1308381,48121021631,Living Wage,Living Wage Occupations,0.22715698780000002,0.1867600584,-0.5SD ~ +0.5SD
1309679,48121021632,Living Wage,Living Wage Occupations,1.2638041233,1.1806172287,+0.5SD ~ +1.5SD
1310977,48121021634,Living Wage,Living Wage Occupations,2.4901837195,2.3747735227,+1.5SD ~ +2.5SD
1312275,48121021635,Living Wage,Living Wage Occupations,1.2973014852,1.2601257418,+0.5SD ~ +1.5SD
1313573,48121021637,Living Wage,Living Wage Occupations,1.6185309990999999,1.5592282373000002,+1.5SD ~ +2.5SD
1314871,48121021638,Living Wage,Living Wage Occupations,0.9387444551,0.8943791417,+0.5SD ~ +1.5SD
1316169,48121021639,Living Wage,Living Wage Occupations,0.6329544685,0.5698734546,+0.5SD ~ +1.5SD
1317467,48121021640,Living Wage,Living Wage Occupations,0.5261839363,0.4692057297,+0.5SD ~ +1.5SD
1318765,48121021641,Living Wage,Living Wage Occupations,1.4071240501,1.3251964661,+0.5SD ~ +1.5SD
1320063,48121021642,Living Wage,Living Wage Occupations,1.5278799571000001,1.4932068,+1.5SD ~ +2.5SD
1321361,48121021721,Living Wage,Living Wage Occupations,-0.5391085187,-0.5209626143,-1.5SD ~ -0.5SD
1322659,48121021643,Living Wage,Living Wage Occupations,0.12715963800000002,0.1138817825,-0.5SD ~ +0.5SD
1323957,48121021646,Living Wage,Living Wage Occupations,0.39145782160000003,0.3526010567,-0.5SD ~ +0.5SD
1325255,48121021647,Living Wage,Living Wage Occupations,0.9970778737,0.8685290952,+0.5SD ~ +1.5SD
1326553,48121021644,Living Wage,Living Wage Occupations,0.1428058495,0.1204686692,-0.5SD ~ +0.5SD
1327851,48121021645,Living Wage,Living Wage Occupations,0.0645723955,0.0258955168,-0.5SD ~ +0.5SD
1329149,48121021648,Living Wage,Living Wage Occupations,0.7150203509,0.606718846,+0.5SD ~ +1.5SD
1330447,48121021649,Living Wage,Living Wage Occupations,0.6862183820000001,0.6463974454,+0.5SD ~ +1.5SD
1331745,48121021733,Living Wage,Living Wage Occupations,0.1955154319,0.1374443112,-0.5SD ~ +0.5SD
1333043,48121021650,Living Wage,Living Wage Occupations,0.5529823666,0.49692223970000005,+0.5SD ~ +1.5SD
1334341,48121021653,Living Wage,Living Wage Occupations,0.2367915954,0.17771899300000002,-0.5SD ~ +0.5SD
1335639,48121021654,Living Wage,Living Wage Occupations,0.4161961537,0.31973934060000003,-0.5SD ~ +0.5SD
1336937,48121021651,Living Wage,Living Wage Occupations,0.5418907557,0.4480377183,+0.5SD ~ +1.5SD
1338235,48121021652,Living Wage,Living Wage Occupations,0.0411822877,0.017803348400000002,-0.5SD ~ +0.5SD
1339533,48121021655,Living Wage,Living Wage Occupations,0.22759497080000002,0.17150739850000002,-0.5SD ~ +0.5SD
1340831,48121021715,Living Wage,Living Wage Occupations,-0.2201162445,-0.1873172628,-0.5SD ~ +0.5SD
1342129,48121021716,Living Wage,Living Wage Occupations,-0.0700077362,-0.0545197862,-0.5SD ~ +0.5SD
1343427,48121021717,Living Wage,Living Wage Occupations,-0.2025580696,-0.2073210724,-0.5SD ~ +0.5SD
1344725,48121021719,Living Wage,Living Wage Occupations,-0.7623068421,-0.7252467476000001,-1.5SD ~ -0.5SD
1346023,48121021720,Living Wage,Living Wage Occupations,-0.415296787,-0.4067671121,-0.5SD ~ +0.5SD
1347321,48121021724,Living Wage,Living Wage Occupations,-0.3573811774,-0.32329546270000004,-0.5SD ~ +0.5SD
1348619,48121021725,Living Wage,Living Wage Occupations,-0.2476041615,-0.2088828695,-0.5SD ~ +0.5SD
1349917,48121021726,Living Wage,Living Wage Occupations,-0.0624917355,-0.030890336100000002,-0.5SD ~ +0.5SD
1351215,48121021727,Living Wage,Living Wage Occupations,0.2275183201,0.2427940483,-0.5SD ~ +0.5SD
1352513,48121021728,Living Wage,Living Wage Occupations,0.3466043233,0.3358353933,-0.5SD ~ +0.5SD
1353811,48121021730,Living Wage,Living Wage Occupations,0.1547653758,0.12070502350000001,-0.5SD ~ +0.5SD
1355109,48121021731,Living Wage,Living Wage Occupations,0.33889159480000003,0.2448938579,-0.5SD ~ +0.5SD
1356407,48121021732,Living Wage,Living Wage Occupations,0.16610323030000002,0.1155830067,-0.5SD ~ +0.5SD
1357705,48121021735,Living Wage,Living Wage Occupations,0.24949487220000002,0.257475622,-0.5SD ~ +0.5SD
1359003,48121021736,Living Wage,Living Wage Occupations,0.3747989807,0.3588618122,-0.5SD ~ +0.5SD
1360301,48121021737,Living Wage,Living Wage Occupations,0.5480014627,0.5409610087,+0.5SD ~ +1.5SD
1361599,48121021738,Living Wage,Living Wage Occupations,0.9728822538,0.9293913857,+0.5SD ~ +1.5SD
1362897,48121021739,Living Wage,Living Wage Occupations,0.4472801011,0.3894059613,-0.5SD ~ +0.5SD
1364195,48121021740,Living Wage,Living Wage Occupations,0.1046748789,0.1301369047,-0.5SD ~ +0.5SD
1365493,48121021745,Living Wage,Living Wage Occupations,0.42474067860000003,0.5106404919,-0.5SD ~ +0.5SD
1366791,48121021741,Living Wage,Living Wage Occupations,-0.0799182339,-0.0978496999,-0.5SD ~ +0.5SD
1368089,48121021742,Living Wage,Living Wage Occupations,-0.0431635748,-0.1028572614,-0.5SD ~ +0.5SD
1369387,48121021743,Living Wage,Living Wage Occupations,0.0693097486,-0.0040360459,-0.5SD ~ +0.5SD
1370685,48121021744,Living Wage,Living Wage Occupations,0.0365483265,0.0568340668,-0.5SD ~ +0.5SD
1371983,48121021746,Living Wage,Living Wage Occupations,-0.7342446673,-0.6953244126,-1.5SD ~ -0.5SD
1373281,48121021748,Living Wage,Living Wage Occupations,-0.4447233319,-0.38306006530000003,-0.5SD ~ +0.5SD
1374579,48121021749,Living Wage,Living Wage Occupations,-0.7305560864,-0.6912086831,-1.5SD ~ -0.5SD
1375877,48121021750,Living Wage,Living Wage Occupations,-0.4752600073,-0.41198510400000005,-0.5SD ~ +0.5SD
1377175,48121021751,Living Wage,Living Wage Occupations,-0.3993742917,-0.3353284674,-0.5SD ~ +0.5SD
