tractid,frompre60,frompregravity,frompost60,frompostgravity,topre60,topregravity,topost60,topostgravity
36085020803,15328.0,8.768264262913613,15328.0,8.768264262913613,95565.0,130.75539537531571,95565.0,130.75539537531571
36085020804,26171.0,18.468595665998265,26171.0,18.468595665998265,233895.0,255.930470118626,233895.0,255.930470118626
36085022300,539200.0,227.5798817630021,539200.0,227.5798817630021,150219.0,259.3040398793126,150219.0,259.3040398793126
36085023100,207633.0,139.48430252140037,207633.0,139.48430252140037,198318.0,245.19756239783945,198318.0,245.19756239783945
36085023900,377263.0,209.09857006011464,377263.0,209.09857006011464,203769.0,263.9467219080102,203769.0,263.9467219080102
36061015002,3917812.0,3779.282260620636,3920944.0,3780.317632521463,2598869.0,2124.2704351550965,2603577.0,2125.885241807479
36061015200,3555999.0,2499.173332816935,3564462.0,2502.0075864645214,2574019.0,2470.218299040706,2575224.0,2470.616646148144
36061019100,3831625.0,3032.3779517008884,3832881.0,3032.7931583124587,2671945.0,2518.406268698113,2724440.0,2536.004860678523
36061022301,3618715.0,2451.749868552355,3621538.0,2452.6830916928507,2216994.0,2120.0877930773413,2221786.0,2121.6719253087463
36061031900,4334371.0,8228.64105918055,4345796.0,8234.042683837759,3252150.0,2183.500367257818,3262410.0,2189.259384767485
36085011202,902842.0,369.2478305079241,909298.0,371.38204538395706,595424.0,427.1826596086613,682047.0,455.934105379501
36085011401,581476.0,260.4485346293277,588582.0,262.79762553841863,564742.0,377.2333911050309,643396.0,403.2492425487612
36085011402,333370.0,188.5845729860968,333370.0,188.5845729860968,384108.0,446.4390771553923,388140.0,447.626188674625
36085012100,167260.0,118.21019700696932,167260.0,118.21019700696932,270909.0,274.0864980191526,270958.0,274.10269636626003
36085012500,516483.0,280.8743809049056,516483.0,280.8743809049056,316421.0,399.765951722544,316486.0,399.7874393258497
36085022600,24347.0,14.313130726768822,24347.0,14.313130726768822,59277.0,45.767671796922016,59277.0,45.767671796922016
36085012804,217225.0,122.11584233012458,217225.0,122.11584233012458,569223.0,486.2694894323569,620816.0,503.3250266224396
36085013203,115857.0,78.20042012206167,115857.0,78.20042012206167,285062.0,375.6868429235667,285062.0,375.6868429235667
36085013204,332706.0,151.8176013992741,332706.0,151.8176013992741,219101.0,238.32649532055245,219101.0,238.32649532055245
36085013302,490198.0,286.4552618329242,490198.0,286.4552618329242,280754.0,354.58858237955724,280754.0,354.58858237955724
36085013400,329239.0,211.9629659414179,329239.0,211.9629659414179,349883.0,362.81001967229497,354202.0,364.09363971106654
36085013800,91281.0,62.97514055583666,91281.0,62.97514055583666,324588.0,371.5808762737663,324588.0,371.5808762737663
36085017010,16986.0,22.02591187821318,16986.0,22.02591187821318,166371.0,175.83592994800617,166371.0,175.83592994800617
36085007700,84449.0,57.71995060562333,84449.0,57.71995060562333,263428.0,263.0291546526906,263428.0,263.0291546526906
36085002700,583061.0,270.4270828474396,591800.0,273.3160084672743,560671.0,408.95025507851136,605259.0,423.8257494158239
36085003600,472330.0,217.6621154109639,491676.0,225.164476394537,1012794.0,670.8315052566481,1195517.0,734.1675525987561
36085018701,822712.0,329.07684333418706,822712.0,329.07684333418706,682443.0,462.7179832428595,700053.0,468.5394708461653
36085015400,131524.0,84.71662403794699,131524.0,84.71662403794699,307514.0,286.9650642129395,307514.0,286.9650642129395
36085020700,167672.0,177.64367385085652,167672.0,177.64367385085652,292870.0,354.1538039608619,292870.0,354.1538039608619
36085000900,107473.0,85.98716123011187,107473.0,85.98716123011187,245132.0,266.6550608605119,245132.0,266.6550608605119
36085012200,334748.0,175.53747685388203,334748.0,175.53747685388203,371821.0,488.2844161024802,374946.0,489.0582351005416
36085011201,659442.0,275.254681907094,666719.0,277.6509965688632,637415.0,485.41848390480766,785470.0,534.8494195236221
36085030302,427861.0,186.03702968085304,427861.0,186.03702968085304,195568.0,235.7962138340736,195568.0,235.7962138340736
36085024700,99372.0,97.16433697352832,99372.0,97.16433697352832,329924.0,421.5211639895138,330523.0,421.7191805184394
36061019900,3843975.0,3147.3211001892773,3845335.0,3147.770686966137,2384386.0,2082.4974415788474,2410384.0,2091.0918217441367
36085006700,99430.0,171.7135048393646,99430.0,171.7135048393646,236320.0,339.69829697511085,236376.0,339.7168093718051
36085014608,104076.0,67.83949808703402,104076.0,67.83949808703402,194971.0,268.833339435168,194971.0,268.833339435168
36085017011,69030.0,54.674970419095104,69030.0,54.674970419095104,226718.0,255.28845484071803,226718.0,255.28845484071803
36061009700,4272161.0,5685.7665590541565,4276169.0,5687.395323465952,3015084.0,2197.1432921971727,3033610.0,2203.438511052392
36061001502,4254796.0,8403.909360485915,4268945.0,8412.42783727608,3186632.0,2658.838785939794,3188379.0,2662.6754679110213
36061013900,4150741.0,5873.934510569309,4165984.0,5878.98053852564,2882463.0,2374.7144903747844,2962524.0,2406.1407797371776
36061008300,4490233.0,6683.3413265035415,4498049.0,6686.006915729131,3414899.0,2597.796100056429,3427636.0,2602.1407057089136
36061024700,3246954.0,1628.1892744472138,3246954.0,1628.1892744472138,1746585.0,1927.403919060321,1746585.0,1927.403919060321
36061003602,4160380.0,5040.82418324161,4163620.0,5041.275729002246,3013251.0,2654.7826736313878,3019436.0,2656.490356520888
36061005502,4322399.0,7006.556245317743,4327553.0,7007.773565999306,3282836.0,2865.5901913415746,3287933.0,2867.696984525944
36061019800,3952058.0,3108.5574079046496,3955718.0,3109.767325260021,2802569.0,2789.45475552224,2811533.0,2792.418061307364
36061018700,3838497.0,3371.3500234320118,3839054.0,3371.5341556634166,2313483.0,2222.691246312642,2334015.0,2229.478684329171
36061016500,4264207.0,3921.4209288098464,4274570.0,3924.840673733834,2920965.0,2393.239009200644,2953606.0,2404.150389672024
36061012500,4419752.0,13647.866882121563,4436828.0,13654.074885386535,3691639.0,3135.402111991072,3719147.0,3146.7244435315847
36061023300,3422298.0,2068.051288800601,3422425.0,2068.093272271676,1793152.0,1828.37619712774,1794334.0,1828.7669409293928
36061020800,3830412.0,2897.641413836572,3831988.0,2898.162405572109,2438772.0,2114.10338192396,2438756.0,2114.0980926677616
36085013201,153232.0,105.34124089795084,153232.0,105.34124089795084,372695.0,282.1732390022676,380165.0,284.6426604898709
36085027704,96846.0,60.984131381845664,96846.0,60.984131381845664,244818.0,275.7011652005522,244818.0,275.7011652005522
36085027302,482380.0,203.939645308996,482380.0,203.939645308996,249312.0,270.5375834552492,249312.0,270.5375834552492
36085029104,1384100.0,553.1749036787166,1384100.0,553.1749036787166,249967.0,326.059842773228,249967.0,326.059842773228
36085017009,34083.0,19.636358129220465,34083.0,19.636358129220465,115599.0,132.96318526431082,115599.0,132.96318526431082
36085018902,498240.0,196.51741477775067,498240.0,196.51741477775067,134423.0,161.72175619564015,135794.0,162.17497933613603
36085021300,113923.0,126.5720969213887,113923.0,126.5720969213887,333953.0,463.78760453015,333574.0,463.66231527395166
36085010500,113685.0,136.2144224383601,113685.0,136.2144224383601,242560.0,300.6459839491597,242630.0,300.6691244450275
36085000700,536638.0,273.26631682481377,536638.0,273.26631682481377,337513.0,313.7027654670806,337513.0,313.7027654670806
36085002001,989026.0,420.7426543946994,1003537.0,425.5396791880878,1084442.0,595.5618820936639,1264077.0,660.3430910914963
36085007000,985533.0,369.0790115594202,1005240.0,375.6071086923658,370033.0,289.03961480981746,388235.0,295.4061569993899
36061011600,3777608.0,4261.36266553059,3787864.0,4264.760424942895,2485393.0,1947.060169207224,2541628.0,1965.670331435568
36061016002,3984482.0,4116.043169572451,3995184.0,4119.58102081212,2324654.0,2068.7933999237894,2347427.0,2076.3216643865994
36061030700,2736174.0,1235.1266377833165,2736174.0,1235.1266377833165,1307672.0,1109.2516567164118,1307672.0,1109.2516567164118
36061004800,4088854.0,5424.745621708738,4101168.0,5427.972369999729,2637829.0,2337.5928996732946,2661437.0,2344.706655412505
36061015300,4339119.0,5619.444356143584,4343854.0,5621.041315637513,3088474.0,2651.5417216718824,3157839.0,2675.844405071536
36061023200,3545270.0,2170.358778910107,3546476.0,2170.7574565960576,1862990.0,1900.3257188533448,1865019.0,1900.9964626549977
36061009100,4643750.0,9299.04034995846,4655320.0,9302.96978573032,3565974.0,2861.8228658883204,3574063.0,2864.583927004533
36061006600,4010508.0,4840.181322299058,4021906.0,4843.957092118464,3172354.0,2529.6845514256147,3189454.0,2535.181541528665
36061001001,3388644.0,2106.369506725053,3394789.0,2108.4009116837306,2263730.0,1509.946847399578,2278673.0,1514.8512571536849
36061007700,4462346.0,6832.739858338487,4474763.0,6836.686300538263,3450016.0,2954.404007481119,3454311.0,2955.756583748847
36061011201,4484095.0,9771.5432095034,4531040.0,9789.17743050126,3371528.0,2489.284895780314,3428632.0,2512.816406808968
36061017401,3735726.0,2868.295856184604,3738200.0,2869.1137074242733,2185240.0,1982.5702378224628,2208751.0,1990.3424692274216
36061015602,3985665.0,3729.6941745103054,3994366.0,3732.592903211459,2932764.0,2811.187914282799,3074330.0,2861.205967251155
36061018000,3649882.0,2473.113587266605,3667057.0,2478.803353616978,2078995.0,1880.207142474841,2090398.0,1883.9767292517008
36061008000,4380963.0,10555.069170411183,4400287.0,10562.572868867608,3570121.0,2837.4362930729685,3577798.0,2840.3191333495747
36061020101,3403524.0,3310.675767785461,3403524.0,3310.675767785461,1959941.0,1759.5170316498316,1960265.0,1759.624139087848
36061022200,3839499.0,2763.054303483401,3840888.0,2763.51347703712,2754609.0,2380.1045359486434,2768053.0,2384.548833469305
36061013800,3860599.0,3827.413415713932,3869270.0,3830.305492032675,2408238.0,2484.5230378807664,2484459.0,2510.572057368573
36061012600,4405587.0,5441.379734832555,4434058.0,5451.734573843152,3147627.0,2859.1923888382908,3214468.0,2883.4392248754293
36061007400,4506187.0,11198.104929584444,4516526.0,11201.237585435889,3541532.0,2897.2379724551224,3551145.0,2900.2119261333187
36061003200,4101398.0,3477.1327931435567,4111120.0,3480.491818149336,2890423.0,2426.228775232848,2893442.0,2427.24850383197
36061026100,3202358.0,1708.6868073786725,3202358.0,1708.6868073786725,1810956.0,1804.4591263615332,1810956.0,1804.4591263615332
36061022500,3621865.0,2397.682597196038,3624911.0,2398.689539344798,2189999.0,2024.0765206215945,2194414.0,2025.5360247538256
36061004100,4168338.0,6162.033005678305,4175195.0,6165.419831512404,2984054.0,2480.5408289583115,2990907.0,2484.074318377342
36061002100,4570915.0,8654.294367446886,4580653.0,8662.541070969433,3519205.0,2699.997177147688,3534085.0,2708.0892793696603
36061001402,4093538.0,4328.184929274606,4099464.0,4330.125000695889,2827641.0,2310.798002766065,2846684.0,2317.9132073370274
36061028100,3266040.0,1570.2925851214682,3266040.0,1570.2925851214682,1784057.0,1511.6487462428863,1784057.0,1511.6487462428863
36085017012,89953.0,67.99679261383159,89953.0,67.99679261383159,187233.0,219.83760455263837,187233.0,219.83760455263837
36061024100,3583331.0,2188.347560766186,3585006.0,2188.9012797744504,2180998.0,2383.9916119179843,2182828.0,2384.59657059567
36061017200,3987465.0,3635.0847026671577,3997693.0,3638.4686349189687,2515077.0,2223.563109880083,2542991.0,2232.7908784751244
36061011300,4799579.0,15007.353202576163,4814178.0,15013.509722131645,4070613.0,3292.8162346616027,4089841.0,3301.695846696193
36061019000,3764570.0,2682.3004210632403,3766279.0,2682.865379740926,2253746.0,1995.646635621105,2257283.0,1996.815891819452
36061009500,4638859.0,11066.700154664768,4650369.0,11070.553108444996,3520105.0,2823.129650297242,3530336.0,2826.3281443284627
36061027300,3526430.0,1706.9229201285166,3528216.0,1707.5133333516571,1929777.0,1956.085349208432,1931651.0,1956.7048533406632
36061010601,3995060.0,5165.583929856387,4006582.0,5169.6065479565805,2644989.0,2225.927153745661,2652270.0,2228.875265162864
36061005900,4485079.0,7008.428254026557,4496012.0,7012.442078271895,3099820.0,2738.2657151802505,3109765.0,2741.483774561946
36061014602,4258581.0,4912.389470112379,4289748.0,4923.891835177169,3111307.0,3232.785162973374,3217300.0,3271.7246418686973
36061006300,4495001.0,7304.073703609585,4503121.0,7306.452450967727,3385934.0,2910.2907990946364,3393498.0,2912.591315368486
36061025100,3657793.0,2437.017234806111,3659009.0,2437.4192182771853,2265978.0,2349.3621927691675,2272694.0,2351.582358058424
36061017900,3925744.0,3508.9601963914547,3927186.0,3509.436890606331,2789408.0,2535.8457548679958,2806989.0,2541.657655694442
36061011800,4068994.0,5757.186449615929,4081580.0,5761.703809069046,2787277.0,2376.741533719384,2802990.0,2381.973624322383
36061003400,4282222.0,4991.418715961096,4298887.0,4996.935439577386,2986616.0,2533.286000047476,2997366.0,2537.280327156954
36061020500,3761099.0,3975.941377460442,3763848.0,3976.850137791021,2178573.0,1806.138461556401,2180804.0,1806.875982217558
36061018900,3950482.0,3178.31938869045,3962384.0,3182.276625707081,2317030.0,2050.400814144329,2337914.0,2057.4045239698576
36061003002,4037994.0,4220.103950442374,4046195.0,4222.761152768668,2923050.0,2591.95442375601,2931162.0,2595.4053042784053
36061013100,4734101.0,12482.800749954296,4757891.0,12492.616377264294,3690565.0,3223.443280175076,3717871.0,3237.6850564203155
36061008200,4458107.0,10661.111386265042,4471043.0,10665.891602527852,3605253.0,2563.0326721779743,3615822.0,2566.770123458456
36061020701,3754035.0,3586.7823599674334,3755397.0,3587.232607901318,2369875.0,1986.2926246309728,2381841.0,1990.2483271103115
36061008900,4453744.0,5786.867122546845,4462462.0,5789.796031675235,3108264.0,2331.49201808895,3129897.0,2338.8348024362363
36061002500,3681090.0,3301.485556134422,3693354.0,3305.621395334504,2686965.0,1861.5435864678532,2706221.0,1867.3902388502636
36061011100,4475755.0,9670.878815144644,4492306.0,9677.861249590109,3462684.0,2555.5330378099693,3486849.0,2563.775645707123
36061005000,4286368.0,7993.470487611217,4295773.0,7996.754581071068,3322612.0,2793.674161408769,3323027.0,2794.367866132777
36061000800,3942028.0,3964.355427568615,3955692.0,3968.525059238853,2743498.0,2140.1858162145054,2763258.0,2146.8683996243617
36061015802,4001803.0,4593.136122886253,4009947.0,4595.838965453338,2731939.0,2563.3522528421718,2762899.0,2573.586963585973
36061014200,3940964.0,3928.0156517873015,3952743.0,3931.913454052377,2722521.0,2084.087977045241,2811288.0,2114.189587085033
36061007200,4323596.0,8368.984251832695,4330333.0,8371.216093481506,3458461.0,2930.063414900187,3472014.0,2934.5564788732518
36061021500,3888221.0,2872.3599838350524,3891823.0,2873.550727636705,2364833.0,2021.5290404002928,2388930.0,2029.8463019042208
36061025900,3730252.0,2428.387086638806,3730507.0,2428.471384159467,2458860.0,2339.9292752751176,2474417.0,2345.072085192473
36061023801,4096584.0,3826.983527388501,4223904.0,3877.125197730344,2737211.0,1787.234253494333,2959942.0,1880.9124528450864
36061031703,4034205.0,4180.135379401935,4050103.0,4186.240328626192,2955986.0,1962.226674465954,2985600.0,1972.95567996102
36061004400,4120566.0,4258.75373815833,4136562.0,4264.293516731529,2580478.0,1916.0488622860223,2624688.0,1930.5292214330484
36085013301,496213.0,286.1576777480016,496213.0,286.1576777480016,327225.0,470.5106362374518,327425.0,470.5767519399312
36061012200,4198830.0,5354.135789039436,4205129.0,5356.527949023111,3110611.0,2320.462275644509,3133754.0,2328.5209551211974
36061013600,3701751.0,3382.621068597332,3713811.0,3386.6347814837723,2161578.0,2148.995157701942,2166118.0,2150.495984148223
36061014402,3986434.0,3843.910912660724,3989520.0,3844.979562798465,2710002.0,2776.50533466431,2735617.0,2785.281316706958
36061015601,3933543.0,3772.4302981794863,3944840.0,3776.186882201525,2947931.0,2947.1610347299,3085555.0,2995.865063514968
36061021600,3852538.0,2859.106717916747,3854306.0,2859.6911807266647,2368500.0,2208.096955291109,2389191.0,2214.9369552911094
36061022000,3583075.0,2433.773034088566,3583706.0,2433.9816291298885,2138047.0,1966.0425208256552,2139357.0,1966.4755786768949
36061025300,3534885.0,2869.271684690233,3536108.0,2869.6759822108947,2083603.0,2130.1014732574145,2088184.0,2131.615853422704
36061027100,3217543.0,1873.980739448078,3217543.0,1873.980739448078,1837132.0,1976.2198558564407,1837132.0,1976.2198558564407
36061028300,3000270.0,1366.048678028273,3000270.0,1366.048678028273,1527616.0,1344.7123012137451,1527616.0,1344.7123012137451
36061000100,166.0,6.64,166.0,6.64,204.0,8.16,204.0,8.16
36061000201,3903335.0,3045.169278140298,3921932.0,3051.1033542549803,2347310.0,1682.6121005928176,2373766.0,1692.0918516386291
36061000202,3314600.0,1905.9628789298888,3317631.0,1906.9648624009628,2207348.0,1578.6868715320593,2206303.0,1578.4625474834932
36061000500,187.0,3.8177777777777777,187.0,3.8177777777777777,131.0,2.893333333333333,131.0,2.893333333333333
36061000600,4210649.0,4817.548121022221,4220910.0,4826.108667988481,2953081.0,2359.6359178576117,2978102.0,2369.241390768539
36061000700,4412558.0,9941.94301116296,4424448.0,9946.05153070178,3266351.0,2508.886111379722,3270428.0,2510.0495722510614
36061000900,4190408.0,8648.08870494431,4205981.0,8654.13450843375,3114438.0,2240.4789392769167,3123681.0,2244.176505414483
36061001002,3376018.0,1856.7256798802289,3383358.0,1859.1521261612208,2210829.0,1506.1582651899323,2225576.0,1510.9629463449169
36061001200,3814568.0,3009.1428970155066,3831780.0,3014.665647755227,2626331.0,1966.1713640815492,2644834.0,1972.470080539054
36061001300,4171431.0,7424.568217074059,4183137.0,7428.678434398822,3327545.0,2450.854248242058,3333262.0,2456.0220092160525
36061001401,3985927.0,3416.9014786479515,3991411.0,3418.2061781684083,2623542.0,2066.659983939998,2647952.0,2074.9798288537822
36005006500,3573650.0,2503.158106205739,3575591.0,2503.799759098301,2381281.0,2076.6660767027106,2400681.0,2083.079299843206
36005020200,1666136.0,934.011705134628,1666136.0,934.011705134628,1361320.0,1108.3978568517582,1361320.0,1108.3978568517582
36005015700,2931501.0,1375.3539050184384,2931501.0,1375.3539050184384,1493215.0,1228.2537541350423,1493215.0,1228.2537541350423
36005005200,2777479.0,1184.445207018859,2777479.0,1184.445207018859,1264864.0,896.3005020612223,1264864.0,896.3005020612223
36047005300,3041171.0,1345.015268406181,3048936.0,1347.5822105549414,1493080.0,818.1110747999476,1544192.0,835.6096647397496
36047012600,3055801.0,1390.6517741688167,3459760.0,1654.185821238566,1367771.0,1079.7959001801148,2098762.0,1665.7172290341052
36047027100,3823198.0,2213.1920860653536,4012991.0,2317.5680030350923,1783351.0,1492.5527132366751,1996696.0,1616.0016001299325
36047034800,758152.0,556.1247276575277,893327.0,602.0064397693696,804767.0,683.6218324777356,1007889.0,754.8792398643204
36047044900,3737530.0,2141.852149803956,3804625.0,2164.694237001222,2255808.0,1556.7809282134892,2391094.0,1609.5896641817058
36047046000,3102574.0,1658.660372085314,3580632.0,1901.1092060793464,1443834.0,1318.7003928978509,1912213.0,1645.0712575684695
36047105804,437751.0,247.67116647239243,610970.0,305.15256224833365,937559.0,569.1219184548016,1073773.0,617.9918836603513
36047051601,3033012.0,1382.2850311467591,3495219.0,1609.551062169833,1786610.0,1762.1756816651364,2312901.0,2086.675086648801
36047061003,2071371.0,1430.4869167352767,2181469.0,1473.3202417812429,1053425.0,833.0817886388103,1316266.0,927.8046898837894
36047061004,1999372.0,1065.7916838573324,2107044.0,1109.1311781613288,988619.0,808.7078192021222,1298936.0,923.6619838125638
36047069601,482305.0,276.8432536188519,1077913.0,501.6971043371251,984319.0,742.8250389210597,1501361.0,992.457150296617
36047069602,444686.0,236.48107428937908,568557.0,279.57448216737566,968177.0,765.2118257553894,1356978.0,920.6815063685714
36047079801,3514164.0,1970.5860295238515,3664385.0,2035.5039119756625,2049967.0,1902.0484049466008,2257765.0,1997.9012816867917
36047079802,3271748.0,1541.981869025443,3417954.0,1602.6019248714729,1910075.0,1536.1396805640406,2052626.0,1594.874107943171
36047105801,892990.0,432.3972988812054,1310929.0,575.5263809198977,1178135.0,794.2699775924572,1459354.0,896.3172748070272
36005022703,3254237.0,1658.841314911223,3254237.0,1658.841314911223,1705091.0,1763.0595899410514,1705091.0,1763.0595899410514
36005022901,3154636.0,1674.670061478941,3154636.0,1674.670061478941,1749694.0,1824.0818074224,1749694.0,1824.0818074224
36005023000,2264132.0,1098.335515211484,2264132.0,1098.335515211484,1439084.0,1307.4600818425442,1439084.0,1307.4600818425442
36005023200,1748114.0,897.1910163002942,1748114.0,897.1910163002942,1239036.0,1002.221698733782,1239036.0,1002.221698733782
36005023302,2956173.0,1637.4501447274226,2956173.0,1637.4501447274226,1639668.0,1796.5399920657826,1639668.0,1796.5399920657826
36005023502,3442084.0,1926.584901722232,3443335.0,1926.99845544124,1764567.0,1947.8878057840827,1764988.0,1948.0269793378015
36005023600,2130689.0,1048.0979106521825,2130689.0,1048.0979106521825,1471904.0,1286.9678427382462,1471904.0,1286.9678427382462
36005023900,3268957.0,1735.4634376916977,3268957.0,1735.4634376916977,1831775.0,1921.2967449635505,1831775.0,1921.2967449635505
36005024000,1577192.0,728.181889778011,1577192.0,728.181889778011,1349736.0,1065.8050996845386,1349736.0,1065.8050996845386
36005024300,2999100.0,1472.1960117988792,2999100.0,1472.1960117988792,1870975.0,1850.7797476292503,1871607.0,1850.988673249085
36005024600,1689022.0,841.0765992408105,1689022.0,841.0765992408105,1193721.0,1031.9241683010273,1193721.0,1031.9241683010273
36005024700,2620616.0,1159.1891725633996,2620616.0,1159.1891725633996,1524843.0,1302.201811780139,1524843.0,1302.201811780139
36005024800,2176812.0,1031.9304818092282,2176812.0,1031.9304818092282,1488088.0,1230.6245569244288,1488088.0,1230.6245569244288
36005024900,2422313.0,1064.8233734650148,2422313.0,1064.8233734650148,1015384.0,969.736866600451,1015384.0,969.736866600451
36005025000,883596.0,514.7166744451315,883596.0,514.7166744451315,1148115.0,899.0485840503572,1148115.0,899.0485840503572
36005025300,2967124.0,1528.6343141095556,2967124.0,1528.6343141095556,1645481.0,1698.3249691255992,1645481.0,1698.3249691255992
36005025400,814299.0,485.28452826096463,814299.0,485.28452826096463,1168389.0,862.179526440659,1168389.0,862.179526440659
36005025500,2801792.0,1361.846516759431,2801792.0,1361.846516759431,1596358.0,1538.2211009172324,1596358.0,1538.2211009172324
36005025600,1234087.0,723.4706049536803,1234087.0,723.4706049536803,1153981.0,926.5475944387184,1153981.0,926.5475944387184
36005025700,3299949.0,1666.7732393187705,3299949.0,1666.7732393187705,1474934.0,1275.3799235646509,1474934.0,1275.3799235646509
36005026100,2798258.0,1316.7618057132863,2798258.0,1316.7618057132863,1482493.0,1409.9010227944252,1482493.0,1409.9010227944252
36005026400,1165032.0,529.2238913730168,1165032.0,529.2238913730168,907845.0,690.5297173258039,907845.0,690.5297173258039
36005026500,2832284.0,1297.4080387132508,2832284.0,1297.4080387132508,1795845.0,1821.6830961238857,1795845.0,1821.6830961238857
36005026601,1158605.0,594.6903128968513,1158605.0,594.6903128968513,1299661.0,981.5390752080692,1299661.0,981.5390752080692
36005026602,1165115.0,610.590357861859,1165115.0,610.590357861859,1168776.0,888.2618757786065,1168776.0,888.2618757786065
36005026900,2695149.0,1149.9612106786271,2695149.0,1149.9612106786271,1255390.0,904.5619580509278,1255390.0,904.5619580509278
36005027300,2234540.0,929.0739112951824,2234540.0,929.0739112951824,1411517.0,1309.414703512553,1411517.0,1309.414703512553
36005027600,729320.0,336.0192471088956,729320.0,336.0192471088956,1279255.0,859.1417175107078,1279751.0,859.3056844528567
36005027700,2424779.0,1149.7833943808314,2424779.0,1149.7833943808314,1381435.0,1249.6881192581347,1381435.0,1249.6881192581347
36005027900,2003003.0,890.3798289404039,2003003.0,890.3798289404039,1241571.0,1052.3264956403866,1241571.0,1052.3264956403866
36005028300,2683726.0,1317.0870783247856,2683726.0,1317.0870783247856,1429629.0,1319.799163453958,1429629.0,1319.799163453958
36005028400,2341141.0,1122.0216761788156,2341141.0,1122.0216761788156,1066363.0,611.2392459711524,1066363.0,611.2392459711524
36005028500,2228050.0,1057.0571508629898,2228050.0,1057.0571508629898,1410661.0,1091.236573684068,1410661.0,1091.236573684068
36005028900,2547759.0,1265.396890906176,2547759.0,1265.396890906176,1421481.0,1279.5806513004711,1421481.0,1279.5806513004711
36005029500,1672941.0,728.9131170571932,1672941.0,728.9131170571932,1258881.0,872.7828905455294,1258881.0,872.7828905455294
36005029600,1480578.0,941.0511709117562,1480578.0,941.0511709117562,1203944.0,928.1693969253448,1203944.0,928.1693969253448
36005030000,1245543.0,612.0418949703175,1245543.0,612.0418949703175,1278244.0,989.5732225308122,1278244.0,989.5732225308122
36005030100,670141.0,337.66320530891267,670141.0,337.66320530891267,819982.0,545.7486392600505,819982.0,545.7486392600505
36005030200,641689.0,309.0305058417613,641689.0,309.0305058417613,1419242.0,948.299093052146,1419242.0,948.299093052146
36005030701,1040482.0,464.281169909776,1040482.0,464.281169909776,1098795.0,742.0223030336347,1098795.0,742.0223030336347
36005031000,668479.0,431.95142841984057,668479.0,431.95142841984057,1128221.0,755.3140152445919,1128221.0,755.3140152445919
36005031800,1193890.0,564.8694365464582,1193890.0,564.8694365464582,1373285.0,1014.00538696218,1373285.0,1014.00538696218
36005031900,714038.0,357.4819643043504,714038.0,357.4819643043504,975375.0,697.014070321021,975375.0,697.014070321021
36005032300,632660.0,330.0109499530452,632660.0,330.0109499530452,777598.0,459.4803148466733,777598.0,459.4803148466733
36005032400,1694576.0,858.8065063115175,1694576.0,858.8065063115175,1216664.0,965.1719543020392,1216664.0,965.1719543020392
36005033400,1865103.0,955.8025303407192,1865103.0,955.8025303407192,1290400.0,944.136023411189,1290400.0,944.136023411189
36005033600,1465589.0,669.0836335484302,1465589.0,669.0836335484302,1258590.0,1155.5661716151417,1258590.0,1155.5661716151417
36005033800,1374457.0,665.998964640426,1374457.0,665.998964640426,1225910.0,1179.468789598729,1225910.0,1179.468789598729
36005034000,1047121.0,582.9867277716352,1047121.0,582.9867277716352,1126281.0,1072.320639618198,1126281.0,1072.320639618198
36005034200,553309.0,372.961985026934,553309.0,372.961985026934,1263601.0,1250.864212566398,1263601.0,1250.864212566398
36005034300,1741041.0,734.8137106176171,1741041.0,734.8137106176171,1110999.0,816.0760886856609,1110999.0,816.0760886856609
36005034400,1305494.0,604.5053358903402,1305494.0,604.5053358903402,1206484.0,1100.4849273506034,1206484.0,1100.4849273506034
36005037800,2804662.0,1232.2619068491554,2804662.0,1232.2619068491554,1239589.0,1135.0704950506924,1239589.0,1135.0704950506924
36005037900,2702448.0,1325.1084190742718,2702448.0,1325.1084190742718,1752581.0,1586.8261343861204,1752581.0,1586.8261343861204
36005038000,1725271.0,809.8636117547355,1725271.0,809.8636117547355,1173625.0,1110.048555968258,1173625.0,1110.048555968258
36005038100,2897059.0,1479.986713888837,2897059.0,1479.986713888837,1440511.0,1545.6005783899602,1440511.0,1545.6005783899602
36005038500,2057930.0,1290.4272719793275,2057930.0,1290.4272719793275,1179361.0,1254.5418697950438,1179361.0,1254.5418697950438
36005038600,489282.0,299.8381672507387,489282.0,299.8381672507387,1062492.0,871.5102939150315,1062492.0,871.5102939150315
36005038700,2949345.0,1587.3351685246612,2949345.0,1587.3351685246612,1708833.0,1628.927429259405,1708833.0,1628.927429259405
36005038900,2349613.0,1117.4117307080287,2349613.0,1117.4117307080287,1323254.0,1166.0990849463508,1323254.0,1166.0990849463508
36005039100,1978711.0,1038.0309082096996,1978711.0,1038.0309082096996,985913.0,966.182026250549,985913.0,966.182026250549
36005039200,1978988.0,867.8078524232221,1978988.0,867.8078524232221,1185014.0,1000.9847860155876,1185014.0,1000.9847860155876
36005039300,2022411.0,950.0629968037416,2022411.0,950.0629968037416,1542414.0,1269.0700698412695,1542414.0,1269.0700698412695
36005039400,836807.0,446.24629581071486,836807.0,446.24629581071486,1049994.0,855.6981465664686,1049994.0,855.6981465664686
36005039700,3034885.0,1597.285958379091,3034885.0,1597.285958379091,1266946.0,1097.5237909267898,1266946.0,1097.5237909267898
