restractid,cat,wac
36047058800,WAC11-20,12519.0
36047058900,WAC11-20,5725.0
36047059000,WAC11-20,15287.0
36047059100,WAC11-20,6171.0
36047059200,WAC11-20,13616.0
36047059300,WAC11-20,4503.0
36047059401,WAC11-20,11609.0
36047059402,WAC11-20,12445.0
36047059600,WAC11-20,14895.0
36047059800,WAC11-20,4515.0
36047060000,WAC11-20,14603.0
36047060600,WAC11-20,16123.0
36047060800,WAC11-20,10552.0
36047061002,WAC11-20,8644.0
36047061003,WAC11-20,14757.0
36047061004,WAC11-20,13582.0
36047061200,WAC11-20,3064.0
36047061600,WAC11-20,6693.0
36047062000,WAC11-20,2413.0
36047062200,WAC11-20,2496.0
36047062600,WAC11-20,4204.0
36047062800,WAC11-20,2982.0
36047063200,WAC11-20,5228.0
36047063600,WAC11-20,13480.0
36047063800,WAC11-20,16145.0
36047064000,WAC11-20,8983.0
36047064200,WAC11-20,14758.0
36047064400,WAC11-20,12669.0
36047064600,WAC11-20,8001.0
36047064800,WAC11-20,9378.0
36047065000,WAC11-20,10267.0
36047065200,WAC11-20,9061.0
36047065400,WAC11-20,7891.0
36047065600,WAC11-20,6533.0
36047065800,WAC11-20,6463.0
36047066000,WAC11-20,8274.0
36047066200,WAC11-20,7649.0
36047066600,WAC11-20,8397.0
36047067000,WAC11-20,7956.0
36047067200,WAC11-20,7918.0
36047067400,WAC11-20,8454.0
36047067600,WAC11-20,11764.0
36047067800,WAC11-20,5976.0
36047068000,WAC11-20,8790.0
36047068200,WAC11-20,7857.0
36047068600,WAC11-20,7702.0
36047068800,WAC11-20,7038.0
36047069000,WAC11-20,7457.0
36047069200,WAC11-20,5036.0
36047069601,WAC11-20,3400.0
36047069602,WAC11-20,3672.0
36047069800,WAC11-20,7140.0
36047070000,WAC11-20,4383.0
36047070201,WAC11-20,921.0
36047070202,WAC11-20,1131.0
36047070203,WAC11-20,2412.0
36047070600,WAC11-20,1802.0
36047072000,WAC11-20,6354.0
36047072200,WAC11-20,9388.0
36047072400,WAC11-20,9281.0
36047072600,WAC11-20,11286.0
36047072800,WAC11-20,11407.0
36047073000,WAC11-20,11006.0
36047073200,WAC11-20,9582.0
36047073400,WAC11-20,9545.0
36047073600,WAC11-20,12445.0
36047073800,WAC11-20,17183.0
36047074000,WAC11-20,7800.0
36047074200,WAC11-20,9946.0
36047074400,WAC11-20,18212.0
36047074600,WAC11-20,16813.0
36047074800,WAC11-20,21759.0
36047075000,WAC11-20,17190.0
36047075200,WAC11-20,17092.0
36047075400,WAC11-20,20139.0
36047075600,WAC11-20,16877.0
36047075800,WAC11-20,21480.0
36047076000,WAC11-20,24690.0
36047076200,WAC11-20,30932.0
36047076400,WAC11-20,13401.0
36047076600,WAC11-20,12709.0
36047076800,WAC11-20,22451.0
36047077000,WAC11-20,10682.0
36047077200,WAC11-20,6522.0
36047077400,WAC11-20,11122.0
36047077600,WAC11-20,7185.0
36047078000,WAC11-20,8227.0
36047078200,WAC11-20,6166.0
36047078400,WAC11-20,10657.0
36047078600,WAC11-20,11701.0
36047078800,WAC11-20,10579.0
36047079000,WAC11-20,10281.0
36047079200,WAC11-20,5419.0
36047079400,WAC11-20,7658.0
36047079601,WAC11-20,8441.0
36047079602,WAC11-20,7970.0
36047079801,WAC11-20,8653.0
36047079802,WAC11-20,7193.0
36047080000,WAC11-20,7490.0
36047080200,WAC11-20,8051.0
36047080400,WAC11-20,8010.0
36047080600,WAC11-20,6420.0
36047080800,WAC11-20,7191.0
36047081000,WAC11-20,5015.0
36047081400,WAC11-20,3778.0
36047081600,WAC11-20,4173.0
36047081800,WAC11-20,6166.0
36047082000,WAC11-20,6493.0
36047082200,WAC11-20,9932.0
36047082400,WAC11-20,9596.0
36047082600,WAC11-20,10637.0
36047082800,WAC11-20,10766.0
36047083000,WAC11-20,6050.0
36047083200,WAC11-20,3153.0
36047083400,WAC11-20,3702.0
36047083600,WAC11-20,4259.0
36047083800,WAC11-20,6803.0
36047084000,WAC11-20,8514.0
36047084600,WAC11-20,8225.0
36047084800,WAC11-20,8389.0
36047085000,WAC11-20,4266.0
36047085200,WAC11-20,2057.0
36047085400,WAC11-20,6745.0
36047085600,WAC11-20,6753.0
36047085800,WAC11-20,2959.0
36047086000,WAC11-20,6743.0
36047086200,WAC11-20,8369.0
36047086400,WAC11-20,10892.0
36047086600,WAC11-20,5381.0
36047086800,WAC11-20,8352.0
36047087000,WAC11-20,4923.0
36047087200,WAC11-20,5381.0
36047087401,WAC11-20,5519.0
36047087600,WAC11-20,4398.0
36047087800,WAC11-20,7179.0
36047088000,WAC11-20,5300.0
36047088200,WAC11-20,6085.0
36047088400,WAC11-20,5714.0
36047088600,WAC11-20,6448.0
36047088800,WAC11-20,8512.0
36047089000,WAC11-20,6508.0
36047089200,WAC11-20,6112.0
36047089400,WAC11-20,9162.0
36047089600,WAC11-20,8061.0
36047089800,WAC11-20,8219.0
36047090000,WAC11-20,4063.0
36047090200,WAC11-20,5129.0
36047090600,WAC11-20,5725.0
36047090800,WAC11-20,6273.0
36047091000,WAC11-20,5256.0
36047091200,WAC11-20,2781.0
36047091600,WAC11-20,8500.0
36047091800,WAC11-20,6973.0
36047092000,WAC11-20,6206.0
36047092200,WAC11-20,4600.0
36047092400,WAC11-20,2706.0
36047092800,WAC11-20,3245.0
36047093000,WAC11-20,9222.0
36047093200,WAC11-20,4213.0
36047093400,WAC11-20,11323.0
36047093600,WAC11-20,8234.0
36047093800,WAC11-20,9648.0
36047094401,WAC11-20,6177.0
36047094402,WAC11-20,6071.0
36047094600,WAC11-20,7808.0
36047095000,WAC11-20,6563.0
36047095400,WAC11-20,6126.0
36047095600,WAC11-20,3969.0
36047095800,WAC11-20,6175.0
36047096000,WAC11-20,2997.0
36047096200,WAC11-20,5463.0
36047096400,WAC11-20,8788.0
36047096600,WAC11-20,5820.0
36047096800,WAC11-20,8682.0
36047097000,WAC11-20,9192.0
36047097400,WAC11-20,8789.0
36047098200,WAC11-20,10948.0
36047098400,WAC11-20,8630.0
36047098600,WAC11-20,7885.0
36047098800,WAC11-20,6722.0
36047099000,WAC11-20,4442.0
36047099200,WAC11-20,3773.0
36047099400,WAC11-20,1398.0
36047099600,WAC11-20,2243.0
36047099800,WAC11-20,2695.0
36047100400,WAC11-20,2263.0
36047100600,WAC11-20,1989.0
36047100800,WAC11-20,2445.0
36047101000,WAC11-20,3187.0
36047101200,WAC11-20,4047.0
36047101400,WAC11-20,4684.0
36047101600,WAC11-20,5251.0
36047101800,WAC11-20,3076.0
36047102000,WAC11-20,1554.0
36047102200,WAC11-20,2680.0
36047102400,WAC11-20,2315.0
36047102600,WAC11-20,1030.0
36047102800,WAC11-20,614.0
36047103400,WAC11-20,1583.0
36047105801,WAC11-20,5464.0
36047105804,WAC11-20,1175.0
36047107000,WAC11-20,4855.0
36047107800,WAC11-20,9322.0
36047109800,WAC11-20,6244.0
36047110400,WAC11-20,5413.0
36047110600,WAC11-20,9412.0
36047111000,WAC11-20,5957.0
36047111600,WAC11-20,4871.0
36047111800,WAC11-20,3309.0
36047112000,WAC11-20,4047.0
36047112200,WAC11-20,2664.0
36047112400,WAC11-20,3005.0
36047112600,WAC11-20,4568.0
36047112800,WAC11-20,11273.0
36047113000,WAC11-20,8814.0
36047113200,WAC11-20,8868.0
36047113400,WAC11-20,4829.0
36047114201,WAC11-20,3373.0
36047114202,WAC11-20,3901.0
36047114400,WAC11-20,6625.0
36047114600,WAC11-20,9219.0
36047115000,WAC11-20,2169.0
36047115200,WAC11-20,4424.0
36047115600,WAC11-20,6000.0
36047115800,WAC11-20,2870.0
36047116000,WAC11-20,2819.0
36047116200,WAC11-20,2832.0
36047116400,WAC11-20,2653.0
36047116600,WAC11-20,4191.0
36047116800,WAC11-20,2375.0
36047117000,WAC11-20,4914.0
36047117201,WAC11-20,4754.0
36047117202,WAC11-20,4318.0
36047117400,WAC11-20,1684.0
36047117601,WAC11-20,1719.0
36047117602,WAC11-20,3222.0
36047117800,WAC11-20,3303.0
36047118000,WAC11-20,3192.0
36047118201,WAC11-20,3474.0
36047118202,WAC11-20,2718.0
36047118400,WAC11-20,4037.0
36047118600,WAC11-20,4168.0
36047118800,WAC11-20,2117.0
36047119000,WAC11-20,4580.0
36047119200,WAC11-20,2256.0
36047119400,WAC11-20,3373.0
36047119600,WAC11-20,4285.0
36047119800,WAC11-20,8738.0
36047120000,WAC11-20,2789.0
36047120200,WAC11-20,4918.0
36047120800,WAC11-20,3472.0
36047121000,WAC11-20,3676.0
36047121400,WAC11-20,2293.0
36047122000,WAC11-20,2221.0
36047123700,WAC11-20,16182.0
36047150200,WAC11-20,10012.0
36047152200,WAC11-20,10839.0
36047990100,WAC11-20,2419.0
36061000100,WAC11-20,0.0
36061000201,WAC11-20,21550.0
36061000202,WAC11-20,9989.0
36061000500,WAC11-20,81.0
36061000600,WAC11-20,87680.0
36061000700,WAC11-20,102595.0
36061000800,WAC11-20,58039.0
36061000900,WAC11-20,76431.0
36061001001,WAC11-20,5818.0
36061001002,WAC11-20,5419.0
36061001200,WAC11-20,34852.0
36061001300,WAC11-20,186045.0
36061001401,WAC11-20,29589.0
36061001402,WAC11-20,34775.0
36061001501,WAC11-20,213746.0
36061001502,WAC11-20,149979.0
36061001600,WAC11-20,90109.0
36061001800,WAC11-20,61507.0
36061002000,WAC11-20,6813.0
36061002100,WAC11-20,349862.0
36061002201,WAC11-20,11352.0
36061002202,WAC11-20,12429.0
36061002400,WAC11-20,18181.0
36061002500,WAC11-20,96251.0
36061002601,WAC11-20,14870.0
36061002602,WAC11-20,22356.0
36061002700,WAC11-20,137396.0
36061002800,WAC11-20,29315.0
36061002900,WAC11-20,129459.0
36061003001,WAC11-20,66007.0
36061003002,WAC11-20,76497.0
36061003100,WAC11-20,143055.0
36061003200,WAC11-20,36300.0
36061003300,WAC11-20,154419.0
36061003400,WAC11-20,92266.0
36061003601,WAC11-20,77499.0
36061003602,WAC11-20,96596.0
36061003700,WAC11-20,136357.0
36061003800,WAC11-20,107678.0
36061003900,WAC11-20,110907.0
36061004000,WAC11-20,158566.0
36061004100,WAC11-20,101286.0
36061004200,WAC11-20,350347.0
36061004300,WAC11-20,150192.0
36061004400,WAC11-20,79008.0
36061004500,WAC11-20,142321.0
36061004700,WAC11-20,132667.0
36061004800,WAC11-20,164217.0
36061004900,WAC11-20,148935.0
36061005000,WAC11-20,255595.0
36061005200,WAC11-20,435664.0
36061005400,WAC11-20,475459.0
36061005501,WAC11-20,269665.0
36061005502,WAC11-20,260817.0
36061005600,WAC11-20,589826.0
36061005700,WAC11-20,523892.0
36061005800,WAC11-20,628651.0
36061005900,WAC11-20,301061.0
36061006000,WAC11-20,57495.0
36061006100,WAC11-20,325466.0
36061006200,WAC11-20,79240.0
36061006300,WAC11-20,502676.0
36061006400,WAC11-20,208816.0
36061006500,WAC11-20,187397.0
36061006600,WAC11-20,213571.0
36061006700,WAC11-20,230318.0
36061006800,WAC11-20,440741.0
36061006900,WAC11-20,342141.0
36061007000,WAC11-20,242886.0
36061007100,WAC11-20,567035.0
36061007200,WAC11-20,623220.0
36061007300,WAC11-20,376295.0
36061007400,WAC11-20,806505.0
36061007500,WAC11-20,341028.0
36061007600,WAC11-20,790454.0
36061007700,WAC11-20,245427.0
36061007800,WAC11-20,257115.0
36061007900,WAC11-20,62049.0
36061008000,WAC11-20,658080.0
36061008100,WAC11-20,578575.0
36061008200,WAC11-20,805735.0
36061008300,WAC11-20,181085.0
36061008400,WAC11-20,820378.0
36061008601,WAC11-20,97514.0
36061008602,WAC11-20,322133.0
36061008603,WAC11-20,203866.0
36061008700,WAC11-20,538172.0
36061008800,WAC11-20,406211.0
36061008900,WAC11-20,151633.0
36061009000,WAC11-20,310218.0
36061009100,WAC11-20,696977.0
36061009200,WAC11-20,497880.0
36061009300,WAC11-20,347225.0
36061009400,WAC11-20,690356.0
36061009500,WAC11-20,634977.0
36061009600,WAC11-20,773746.0
36061009700,WAC11-20,271969.0
36061009800,WAC11-20,443204.0
36061009900,WAC11-20,142155.0
36061010000,WAC11-20,531461.0
36061010100,WAC11-20,659876.0
36061010200,WAC11-20,530692.0
36061010300,WAC11-20,396701.0
36061010400,WAC11-20,501523.0
36061010601,WAC11-20,244386.0
36061010602,WAC11-20,83413.0
36061010800,WAC11-20,301470.0
36061010900,WAC11-20,669392.0
36061011000,WAC11-20,219596.0
36061011100,WAC11-20,327277.0
36061011201,WAC11-20,603695.0
36061011202,WAC11-20,536114.0
36061011203,WAC11-20,440293.0
36061011300,WAC11-20,911660.0
36061011401,WAC11-20,540005.0
36061011402,WAC11-20,705614.0
36061011500,WAC11-20,300829.0
36061011600,WAC11-20,36504.0
36061011700,WAC11-20,67730.0
36061011800,WAC11-20,153304.0
36061011900,WAC11-20,775515.0
36061012000,WAC11-20,335768.0
36061012100,WAC11-20,310848.0
36061012200,WAC11-20,289598.0
36061012400,WAC11-20,89967.0
36061012500,WAC11-20,894091.0
36061012600,WAC11-20,171598.0
36061012700,WAC11-20,294782.0
36061012800,WAC11-20,123143.0
36061012900,WAC11-20,233503.0
36061013000,WAC11-20,120149.0
36061013100,WAC11-20,757381.0
36061013200,WAC11-20,72526.0
36061013300,WAC11-20,240697.0
36061013400,WAC11-20,104832.0
36061013500,WAC11-20,55641.0
36061013600,WAC11-20,49608.0
36061013700,WAC11-20,667411.0
36061013800,WAC11-20,61514.0
36061013900,WAC11-20,177193.0
36061014000,WAC11-20,59880.0
36061014200,WAC11-20,70365.0
36061014300,WAC11-20,33696.0
36061014401,WAC11-20,62917.0
36061014402,WAC11-20,44599.0
36061014500,WAC11-20,307918.0
36061014601,WAC11-20,68214.0
36061014602,WAC11-20,69237.0
36061014700,WAC11-20,106104.0
36061014801,WAC11-20,180920.0
36061014802,WAC11-20,84901.0
36061014900,WAC11-20,275522.0
36061015001,WAC11-20,72424.0
36061015002,WAC11-20,64231.0
36061015100,WAC11-20,53471.0
36061015200,WAC11-20,29107.0
36061015300,WAC11-20,132857.0
36061015400,WAC11-20,32780.0
36061015500,WAC11-20,33758.0
36061015601,WAC11-20,60144.0
36061015602,WAC11-20,60178.0
36061015700,WAC11-20,74277.0
36061015801,WAC11-20,57847.0
36061015802,WAC11-20,67897.0
36061015900,WAC11-20,108719.0
36061016001,WAC11-20,32893.0
36061016002,WAC11-20,43426.0
36061016100,WAC11-20,51066.0
36061016200,WAC11-20,12388.0
36061016300,WAC11-20,36056.0
36061016400,WAC11-20,40971.0
36061016500,WAC11-20,50384.0
36061016600,WAC11-20,53316.0
36061016700,WAC11-20,94974.0
36061016800,WAC11-20,24565.0
36061016900,WAC11-20,48343.0
36061017000,WAC11-20,26241.0
36061017100,WAC11-20,28944.0
36061017200,WAC11-20,57470.0
36061017300,WAC11-20,38055.0
36061017401,WAC11-20,30292.0
36061017402,WAC11-20,36280.0
36061017500,WAC11-20,43204.0
36061017700,WAC11-20,22000.0
36061017800,WAC11-20,10686.0
36061017900,WAC11-20,23178.0
36061018000,WAC11-20,17150.0
36061018100,WAC11-20,26352.0
36061018200,WAC11-20,32990.0
36061018300,WAC11-20,65646.0
36061018400,WAC11-20,38986.0
36061018500,WAC11-20,24448.0
36061018600,WAC11-20,37421.0
36061018700,WAC11-20,18902.0
36061018800,WAC11-20,16032.0
36061018900,WAC11-20,52052.0
36061019000,WAC11-20,17164.0
36061019100,WAC11-20,55263.0
36061019200,WAC11-20,8627.0
36061019300,WAC11-20,43311.0
36061019400,WAC11-20,17080.0
36061019500,WAC11-20,56729.0
36061019600,WAC11-20,27087.0
36061019701,WAC11-20,20053.0
36061019702,WAC11-20,48812.0
36061019800,WAC11-20,17744.0
36061019900,WAC11-20,22716.0
36061020000,WAC11-20,20029.0
36061020101,WAC11-20,18920.0
36061020102,WAC11-20,46139.0
36061020300,WAC11-20,18815.0
36061020500,WAC11-20,25450.0
36061020600,WAC11-20,16376.0
36061020701,WAC11-20,18334.0
36061020800,WAC11-20,20204.0
36061020901,WAC11-20,54226.0
36061021000,WAC11-20,14387.0
36061021100,WAC11-20,46096.0
36061021200,WAC11-20,16734.0
36061021303,WAC11-20,46832.0
36061021400,WAC11-20,5936.0
36061021500,WAC11-20,15470.0
36061021600,WAC11-20,42419.0
36061021703,WAC11-20,15124.0
36061021800,WAC11-20,21259.0
36061021900,WAC11-20,42182.0
36061022000,WAC11-20,19652.0
36061022102,WAC11-20,14226.0
36061022200,WAC11-20,17427.0
36061022301,WAC11-20,45572.0
36061022302,WAC11-20,41108.0
36061022400,WAC11-20,17541.0
36061022500,WAC11-20,44379.0
36061022600,WAC11-20,16312.0
36061022700,WAC11-20,16575.0
36061022800,WAC11-20,13808.0
36061022900,WAC11-20,14758.0
36061023000,WAC11-20,9742.0
36061023100,WAC11-20,11720.0
36061023200,WAC11-20,8995.0
36061023300,WAC11-20,8459.0
36061023400,WAC11-20,7887.0
36061023501,WAC11-20,11171.0
36061023502,WAC11-20,3898.0
36061023600,WAC11-20,6505.0
36061023700,WAC11-20,7850.0
36061023801,WAC11-20,13049.0
36061023802,WAC11-20,1354.0
36061023900,WAC11-20,20516.0
36061024000,WAC11-20,89.0
36061024100,WAC11-20,27990.0
36061024200,WAC11-20,24845.0
36061024301,WAC11-20,21024.0
36061024302,WAC11-20,531.0
36061024500,WAC11-20,18576.0
36061024700,WAC11-20,16882.0
36061024900,WAC11-20,22285.0
36061025100,WAC11-20,23388.0
36061025300,WAC11-20,22284.0
36061025500,WAC11-20,12468.0
36061025700,WAC11-20,52612.0
36061025900,WAC11-20,8480.0
36061026100,WAC11-20,23849.0
36061026300,WAC11-20,23203.0
36061026500,WAC11-20,21918.0
36061026700,WAC11-20,8636.0
36061026900,WAC11-20,9693.0
36061027100,WAC11-20,20239.0
36061027300,WAC11-20,23316.0
36061027500,WAC11-20,21473.0
36061027700,WAC11-20,14274.0
36061027900,WAC11-20,10870.0
36061028100,WAC11-20,11430.0
36061028300,WAC11-20,10384.0
36061028500,WAC11-20,12021.0
36061028700,WAC11-20,7553.0
36061029100,WAC11-20,3660.0
36061029300,WAC11-20,15505.0
36061029500,WAC11-20,3720.0
36061029700,WAC11-20,3924.0
36061029900,WAC11-20,5945.0
36061030300,WAC11-20,7662.0
36061030700,WAC11-20,5384.0
36061030900,WAC11-20,8576.0
36061031100,WAC11-20,22923.0
36061031703,WAC11-20,72447.0
36061031704,WAC11-20,129361.0
36061031900,WAC11-20,132797.0
36081000100,WAC11-20,14508.0
36081000200,WAC11-20,2471.0
36081000400,WAC11-20,2694.0
36081000600,WAC11-20,5798.0
36081000700,WAC11-20,37172.0
36081000800,WAC11-20,7308.0
36081001000,WAC11-20,2454.0
36081001200,WAC11-20,1550.0
36081001400,WAC11-20,3568.0
36081001600,WAC11-20,6587.0
36081001800,WAC11-20,9907.0
36081001900,WAC11-20,61929.0
36081002000,WAC11-20,9399.0
36081002200,WAC11-20,5183.0
36081002400,WAC11-20,4622.0
36081002500,WAC11-20,40278.0
36081002600,WAC11-20,4368.0
36081002800,WAC11-20,10346.0
36081003000,WAC11-20,7750.0
36081003100,WAC11-20,19295.0
36081003200,WAC11-20,6758.0
36081003300,WAC11-20,26430.0
36081003400,WAC11-20,10243.0
36081003600,WAC11-20,8479.0
36081003700,WAC11-20,9129.0
36081003800,WAC11-20,9700.0
36081003900,WAC11-20,7997.0
36081004001,WAC11-20,11175.0
36081004002,WAC11-20,13299.0
36081004200,WAC11-20,9708.0
36081004300,WAC11-20,28390.0
36081004401,WAC11-20,5575.0
36081004500,WAC11-20,30849.0
36081004700,WAC11-20,33807.0
36081005000,WAC11-20,5578.0
36081005100,WAC11-20,20192.0
36081005200,WAC11-20,9348.0
36081005300,WAC11-20,19356.0
36081005400,WAC11-20,3518.0
36081005500,WAC11-20,22229.0
36081005700,WAC11-20,11744.0
36081005800,WAC11-20,4169.0
36081005900,WAC11-20,12894.0
36081006100,WAC11-20,9233.0
36081006201,WAC11-20,1332.0
36081006202,WAC11-20,752.0
36081006300,WAC11-20,9233.0
36081006501,WAC11-20,11861.0
36081006502,WAC11-20,13387.0
36081006900,WAC11-20,10323.0
36081007100,WAC11-20,9090.0
36081007300,WAC11-20,10737.0
36081007500,WAC11-20,9645.0
36081007700,WAC11-20,11065.0
36081007900,WAC11-20,11001.0
36081008100,WAC11-20,7185.0
36081008300,WAC11-20,8826.0
36081008500,WAC11-20,9541.0
36081008600,WAC11-20,9468.0
36081008700,WAC11-20,7206.0
36081008800,WAC11-20,3213.0
36081009100,WAC11-20,5591.0
36081009400,WAC11-20,8105.0
36081009500,WAC11-20,15666.0
36081009600,WAC11-20,6210.0
36081009700,WAC11-20,6664.0
36081009800,WAC11-20,8556.0
36081009900,WAC11-20,8547.0
36081010000,WAC11-20,4448.0
36081010100,WAC11-20,6664.0
36081010200,WAC11-20,4484.0
36081010300,WAC11-20,8697.0
36081010400,WAC11-20,4246.0
36081010500,WAC11-20,4746.0
36081010600,WAC11-20,6769.0
36081010701,WAC11-20,7946.0
36081010800,WAC11-20,14369.0
36081011000,WAC11-20,12646.0
36081011100,WAC11-20,8328.0
36081011200,WAC11-20,9073.0
36081011300,WAC11-20,7777.0
36081011400,WAC11-20,5791.0
36081011500,WAC11-20,6581.0
36081011600,WAC11-20,7213.0
36081011700,WAC11-20,7531.0
36081011800,WAC11-20,15714.0
36081011900,WAC11-20,12173.0
36081012000,WAC11-20,7726.0
36081012100,WAC11-20,12176.0
36081012200,WAC11-20,7686.0
36081012301,WAC11-20,9299.0
36081012400,WAC11-20,5540.0
36081012500,WAC11-20,14592.0
36081012601,WAC11-20,9062.0
36081012602,WAC11-20,8711.0
36081012800,WAC11-20,4689.0
36081013000,WAC11-20,12684.0
36081013200,WAC11-20,11956.0
36081013400,WAC11-20,19131.0
36081013500,WAC11-20,8220.0
36081013600,WAC11-20,18291.0
36081013700,WAC11-20,8219.0
36081013800,WAC11-20,16133.0
36081014000,WAC11-20,16100.0
36081014100,WAC11-20,12271.0
36081014201,WAC11-20,9631.0
36081014202,WAC11-20,9803.0
36081014300,WAC11-20,13733.0
36081014400,WAC11-20,9904.0
36081014500,WAC11-20,10280.0
36081014700,WAC11-20,10816.0
36081014800,WAC11-20,14047.0
36081014900,WAC11-20,9681.0
36081015000,WAC11-20,7443.0
36081015100,WAC11-20,13116.0
36081015200,WAC11-20,6604.0
36081015300,WAC11-20,16278.0
36081015400,WAC11-20,6538.0
36081015500,WAC11-20,14179.0
36081015600,WAC11-20,6538.0
36081015700,WAC11-20,33459.0
36081015801,WAC11-20,2464.0
36081015802,WAC11-20,3953.0
36081015900,WAC11-20,19901.0
36081016100,WAC11-20,19233.0
36081016300,WAC11-20,8288.0
36081016400,WAC11-20,2698.0
36081016600,WAC11-20,4504.0
36081016800,WAC11-20,4192.0
36081016900,WAC11-20,6995.0
36081017000,WAC11-20,2064.0
36081017100,WAC11-20,24882.0
36081017200,WAC11-20,1741.0
36081017400,WAC11-20,1605.0
36081017600,WAC11-20,1466.0
36081017800,WAC11-20,1676.0
36081017900,WAC11-20,33297.0
36081018000,WAC11-20,4086.0
36081018101,WAC11-20,49058.0
36081018102,WAC11-20,19315.0
36081018200,WAC11-20,2665.0
36081018300,WAC11-20,20814.0
36081018401,WAC11-20,5622.0
36081018402,WAC11-20,3078.0
36081018501,WAC11-20,11647.0
36081018502,WAC11-20,25879.0
36081018600,WAC11-20,2446.0
36081018700,WAC11-20,22413.0
36081018800,WAC11-20,1982.0
36081018900,WAC11-20,23299.0
36081019000,WAC11-20,760.0
36081019200,WAC11-20,2361.0
36081019400,WAC11-20,3237.0
36081019600,WAC11-20,4138.0
36081019800,WAC11-20,5225.0
36081019900,WAC11-20,24700.0
36081020200,WAC11-20,2442.0
36081020400,WAC11-20,7486.0
36081020500,WAC11-20,10945.0
36081020600,WAC11-20,8400.0
36081020800,WAC11-20,11449.0
36081021200,WAC11-20,14038.0
36081021400,WAC11-20,20849.0
36081021600,WAC11-20,13410.0
36081021900,WAC11-20,8241.0
36081022001,WAC11-20,12136.0
36081022002,WAC11-20,18684.0
36081022900,WAC11-20,9384.0
36081023000,WAC11-20,14387.0
36081023200,WAC11-20,5650.0
36081023500,WAC11-20,25622.0
36081023600,WAC11-20,16097.0
36081023800,WAC11-20,15637.0
36081024000,WAC11-20,17331.0
36081024300,WAC11-20,8667.0
36081024500,WAC11-20,13664.0
36081024600,WAC11-20,11135.0
36081024700,WAC11-20,16671.0
36081024900,WAC11-20,13983.0
36081025100,WAC11-20,26380.0
36081025301,WAC11-20,24025.0
36081025302,WAC11-20,54899.0
36081025400,WAC11-20,10500.0
36081025500,WAC11-20,11182.0
36081025700,WAC11-20,14199.0
36081025800,WAC11-20,4861.0
36081025900,WAC11-20,12101.0
36081026000,WAC11-20,2663.0
36081026100,WAC11-20,17891.0
36081026200,WAC11-20,2297.0
36081026300,WAC11-20,14461.0
36081026400,WAC11-20,3631.0
36081026500,WAC11-20,17042.0
36081026600,WAC11-20,3660.0
36081026700,WAC11-20,15772.0
36081026901,WAC11-20,16464.0
36081026902,WAC11-20,10698.0
36081027000,WAC11-20,1913.0
36081027100,WAC11-20,16445.0
36081027200,WAC11-20,3019.0
36081027300,WAC11-20,9569.0
36081027400,WAC11-20,1287.0
36081027500,WAC11-20,11044.0
36081027600,WAC11-20,3213.0
36081027700,WAC11-20,13764.0
36081027800,WAC11-20,3367.0
36081027900,WAC11-20,11363.0
36081028000,WAC11-20,3864.0
